Area	Area Id	Variable Name	Variable Id	Year	Value	Symbol
Democratic People's Republic of Korea	116	Surface water produced internally	4155	1997	66	
Democratic People's Republic of Korea	116	Surface water produced internally	4155	2002	66	
Democratic People's Republic of Korea	116	Surface water produced internally	4155	2007	66	
Democratic People's Republic of Korea	116	Surface water produced internally	4155	2012	66	
Democratic People's Republic of Korea	116	Surface water produced internally	4155	2014	66	
Democratic People's Republic of Korea	116	Groundwater produced internally	4154	1992	13	
Democratic People's Republic of Korea	116	Groundwater produced internally	4154	1997	13	
Democratic People's Republic of Korea	116	Groundwater produced internally	4154	2002	13	
Democratic People's Republic of Korea	116	Groundwater produced internally	4154	2007	13	
Democratic People's Republic of Korea	116	Groundwater produced internally	4154	2012	13	
Democratic People's Republic of Korea	116	Groundwater produced internally	4154	2014	13	
Democratic Republic of the Congo	250	Surface water produced internally	4155	1992	899	
Democratic Republic of the Congo	250	Surface water produced internally	4155	1997	899	
Democratic Republic of the Congo	250	Surface water produced internally	4155	2002	899	
Democratic Republic of the Congo	250	Surface water produced internally	4155	2007	899	
Democratic Republic of the Congo	250	Surface water produced internally	4155	2012	899	
Democratic Republic of the Congo	250	Surface water produced internally	4155	2014	899	
Democratic Republic of the Congo	250	Groundwater produced internally	4154	1992	421	
Democratic Republic of the Congo	250	Groundwater produced internally	4154	1997	421	
Democratic Republic of the Congo	250	Groundwater produced internally	4154	2002	421	
Democratic Republic of the Congo	250	Groundwater produced internally	4154	2007	421	
Democratic Republic of the Congo	250	Groundwater produced internally	4154	2012	421	
Democratic Republic of the Congo	250	Groundwater produced internally	4154	2014	421	
Denmark	54	Surface water produced internally	4155	1992	3.7	
Denmark	54	Surface water produced internally	4155	1997	3.7	
Denmark	54	Surface water produced internally	4155	2002	3.7	
Denmark	54	Surface water produced internally	4155	2007	3.7	
Denmark	54	Surface water produced internally	4155	2012	3.7	
Denmark	54	Surface water produced internally	4155	2014	3.7	
Denmark	54	Groundwater produced internally	4154	1992	4.3	
Denmark	54	Groundwater produced internally	4154	1997	4.3	
Denmark	54	Groundwater produced internally	4154	2002	4.3	
Denmark	54	Groundwater produced internally	4154	2007	4.3	
Denmark	54	Groundwater produced internally	4154	2012	4.3	
Denmark	54	Groundwater produced internally	4154	2014	4.3	
Djibouti	72	Surface water produced internally	4155	1992	0.3	
Djibouti	72	Surface water produced internally	4155	1997	0.3	
Djibouti	72	Surface water produced internally	4155	2002	0.3	
Djibouti	72	Surface water produced internally	4155	2007	0.3	
Djibouti	72	Surface water produced internally	4155	2012	0.3	
Djibouti	72	Surface water produced internally	4155	2014	0.3	
Djibouti	72	Groundwater produced internally	4154	1992	0.015	
Djibouti	72	Groundwater produced internally	4154	1997	0.015	
Djibouti	72	Groundwater produced internally	4154	2002	0.015	
Djibouti	72	Groundwater produced internally	4154	2007	0.015	
Djibouti	72	Groundwater produced internally	4154	2012	0.015	
Djibouti	72	Groundwater produced internally	4154	2014	0.015	
Dominican Republic	56	Surface water produced internally	4155	1992	23.5	
Dominican Republic	56	Surface water produced internally	4155	1997	23.5	
Dominican Republic	56	Surface water produced internally	4155	2002	23.5	
Dominican Republic	56	Surface water produced internally	4155	2007	23.5	
Dominican Republic	56	Surface water produced internally	4155	2012	23.5	
Dominican Republic	56	Surface water produced internally	4155	2014	23.5	
Dominican Republic	56	Groundwater produced internally	4154	1992	4.161	
Dominican Republic	56	Groundwater produced internally	4154	1997	4.161	
Dominican Republic	56	Groundwater produced internally	4154	2002	4.161	
Dominican Republic	56	Groundwater produced internally	4154	2007	4.161	
Dominican Republic	56	Groundwater produced internally	4154	2012	4.161	
Dominican Republic	56	Groundwater produced internally	4154	2014	4.161	
Ecuador	58	Surface water produced internally	4155	1992	432	
Ecuador	58	Surface water produced internally	4155	1997	432	
Ecuador	58	Surface water produced internally	4155	2002	432	
Ecuador	58	Surface water produced internally	4155	2007	432	
Ecuador	58	Surface water produced internally	4155	2012	432	
Ecuador	58	Surface water produced internally	4155	2014	432	
Ecuador	58	Groundwater produced internally	4154	1992	134	
Ecuador	58	Groundwater produced internally	4154	1997	134	
Ecuador	58	Groundwater produced internally	4154	2002	134	
Ecuador	58	Groundwater produced internally	4154	2007	134	
Ecuador	58	Groundwater produced internally	4154	2012	134	
Ecuador	58	Groundwater produced internally	4154	2014	134	
Egypt	59	Surface water produced internally	4155	1992	0.5	
Egypt	59	Surface water produced internally	4155	1997	0.5	
Egypt	59	Surface water produced internally	4155	2002	0.5	
Egypt	59	Surface water produced internally	4155	2007	0.5	
Egypt	59	Surface water produced internally	4155	2012	0.5	
Egypt	59	Surface water produced internally	4155	2014	0.5	
Egypt	59	Groundwater produced internally	4154	1992	1.3	
Egypt	59	Groundwater produced internally	4154	1997	1.3	
Egypt	59	Groundwater produced internally	4154	2002	1.3	
Egypt	59	Groundwater produced internally	4154	2007	1.3	
Egypt	59	Groundwater produced internally	4154	2012	1.3	
Egypt	59	Groundwater produced internally	4154	2014	1.3	
El Salvador	60	Surface water produced internally	4155	1992	12.05	
El Salvador	60	Surface water produced internally	4155	1997	12.05	
El Salvador	60	Surface water produced internally	4155	2002	12.05	
El Salvador	60	Surface water produced internally	4155	2007	12.05	
El Salvador	60	Surface water produced internally	4155	2012	12.05	
El Salvador	60	Surface water produced internally	4155	2014	12.05	
El Salvador	60	Groundwater produced internally	4154	1992	6.15	
El Salvador	60	Groundwater produced internally	4154	1997	6.15	
El Salvador	60	Groundwater produced internally	4154	2002	6.15	
El Salvador	60	Groundwater produced internally	4154	2007	6.15	
El Salvador	60	Groundwater produced internally	4154	2012	6.15	
El Salvador	60	Groundwater produced internally	4154	2014	6.15	
Equatorial Guinea	61	Surface water produced internally	4155	1992	25	
Equatorial Guinea	61	Surface water produced internally	4155	1997	25	
Equatorial Guinea	61	Surface water produced internally	4155	2002	25	
Equatorial Guinea	61	Surface water produced internally	4155	2007	25	
Equatorial Guinea	61	Surface water produced internally	4155	2012	25	
Equatorial Guinea	61	Surface water produced internally	4155	2014	25	
Equatorial Guinea	61	Groundwater produced internally	4154	1992	10	
Equatorial Guinea	61	Groundwater produced internally	4154	1997	10	
Equatorial Guinea	61	Groundwater produced internally	4154	2002	10	
Equatorial Guinea	61	Groundwater produced internally	4154	2007	10	
Equatorial Guinea	61	Groundwater produced internally	4154	2012	10	
Equatorial Guinea	61	Groundwater produced internally	4154	2014	10	
Eritrea	178	Surface water produced internally	4155	1997	2.7	I
Eritrea	178	Surface water produced internally	4155	2002	2.7	I
Eritrea	178	Surface water produced internally	4155	2007	2.7	I
Eritrea	178	Surface water produced internally	4155	2012	2.7	I
Eritrea	178	Surface water produced internally	4155	2014	2.7	I
Eritrea	178	Groundwater produced internally	4154	1997	0.5	I
Eritrea	178	Groundwater produced internally	4154	2002	0.5	I
Eritrea	178	Groundwater produced internally	4154	2007	0.5	I
Eritrea	178	Groundwater produced internally	4154	2012	0.5	I
Eritrea	178	Groundwater produced internally	4154	2014	0.5	I
Estonia	63	Surface water produced internally	4155	1992	11.71	
Estonia	63	Surface water produced internally	4155	1997	11.71	
Estonia	63	Surface water produced internally	4155	2002	11.71	
Estonia	63	Surface water produced internally	4155	2007	11.71	
Estonia	63	Surface water produced internally	4155	2012	11.71	
Estonia	63	Surface water produced internally	4155	2014	11.71	
Estonia	63	Groundwater produced internally	4154	1992	4	
Estonia	63	Groundwater produced internally	4154	1997	4	
Estonia	63	Groundwater produced internally	4154	2002	4	
Estonia	63	Groundwater produced internally	4154	2007	4	
Estonia	63	Groundwater produced internally	4154	2012	4	
Estonia	63	Groundwater produced internally	4154	2014	4	
Ethiopia	238	Surface water produced internally	4155	1997	120	I
Ethiopia	238	Surface water produced internally	4155	2002	120	I
Ethiopia	238	Surface water produced internally	4155	2007	120	I
Ethiopia	238	Surface water produced internally	4155	2012	120	I
Ethiopia	238	Surface water produced internally	4155	2014	120	I
Ethiopia	238	Groundwater produced internally	4154	1997	20	
Ethiopia	238	Groundwater produced internally	4154	2002	20	
Ethiopia	238	Groundwater produced internally	4154	2007	20	
Ethiopia	238	Groundwater produced internally	4154	2012	20	
Ethiopia	238	Groundwater produced internally	4154	2014	20	
Fiji	66	Surface water produced internally	4155	1992	28.55	I
Fiji	66	Surface water produced internally	4155	1997	28.55	I
Fiji	66	Surface water produced internally	4155	2002	28.55	I
Fiji	66	Surface water produced internally	4155	2007	28.55	I
Fiji	66	Surface water produced internally	4155	2012	28.55	I
Fiji	66	Surface water produced internally	4155	2014	28.55	I
Fiji	66	Groundwater produced internally	4154	1992	5.273	E
Fiji	66	Groundwater produced internally	4154	1997	5.273	E
Fiji	66	Groundwater produced internally	4154	2002	5.273	E
Fiji	66	Groundwater produced internally	4154	2007	5.273	E
Fiji	66	Groundwater produced internally	4154	2012	5.273	E
Fiji	66	Groundwater produced internally	4154	2014	5.273	E
Finland	67	Surface water produced internally	4155	1992	106.8	
Finland	67	Surface water produced internally	4155	1997	106.8	
Finland	67	Surface water produced internally	4155	2002	106.8	
Finland	67	Surface water produced internally	4155	2007	106.8	
Finland	67	Surface water produced internally	4155	2012	106.8	
Finland	67	Surface water produced internally	4155	2014	106.8	
Finland	67	Groundwater produced internally	4154	1992	2.2	
Finland	67	Groundwater produced internally	4154	1997	2.2	
Finland	67	Groundwater produced internally	4154	2002	2.2	
Finland	67	Groundwater produced internally	4154	2007	2.2	
Finland	67	Groundwater produced internally	4154	2012	2.2	
Finland	67	Groundwater produced internally	4154	2014	2.2	
France	68	Surface water produced internally	4155	1992	198	
France	68	Surface water produced internally	4155	1997	198	
France	68	Surface water produced internally	4155	2002	198	
France	68	Surface water produced internally	4155	2007	198	
France	68	Surface water produced internally	4155	2012	198	
France	68	Surface water produced internally	4155	2014	198	
France	68	Groundwater produced internally	4154	1992	120	
France	68	Groundwater produced internally	4154	1997	120	
France	68	Groundwater produced internally	4154	2002	120	
France	68	Groundwater produced internally	4154	2007	120	
France	68	Groundwater produced internally	4154	2012	120	
France	68	Groundwater produced internally	4154	2014	120	
Gabon	74	Surface water produced internally	4155	1992	162	
Gabon	74	Surface water produced internally	4155	1997	162	
Gabon	74	Surface water produced internally	4155	2002	162	
Gabon	74	Surface water produced internally	4155	2007	162	
Gabon	74	Surface water produced internally	4155	2012	162	
Gabon	74	Surface water produced internally	4155	2014	162	
Gabon	74	Groundwater produced internally	4154	1992	62	
Gabon	74	Groundwater produced internally	4154	1997	62	
Gabon	74	Groundwater produced internally	4154	2002	62	
Gabon	74	Groundwater produced internally	4154	2007	62	
Gabon	74	Groundwater produced internally	4154	2012	62	
Gabon	74	Groundwater produced internally	4154	2014	62	
Gambia	75	Surface water produced internally	4155	1992	3	
Gambia	75	Surface water produced internally	4155	1997	3	
Gambia	75	Surface water produced internally	4155	2002	3	
Gambia	75	Surface water produced internally	4155	2007	3	
Gambia	75	Surface water produced internally	4155	2012	3	
Gambia	75	Surface water produced internally	4155	2014	3	
Gambia	75	Groundwater produced internally	4154	1992	0.5	
Gambia	75	Groundwater produced internally	4154	1997	0.5	
Gambia	75	Groundwater produced internally	4154	2002	0.5	
Gambia	75	Groundwater produced internally	4154	2007	0.5	
Gambia	75	Groundwater produced internally	4154	2012	0.5	
Gambia	75	Groundwater produced internally	4154	2014	0.5	
Georgia	73	Surface water produced internally	4155	1992	56.9	
Georgia	73	Surface water produced internally	4155	1997	56.9	
Georgia	73	Surface water produced internally	4155	2002	56.9	
Georgia	73	Surface water produced internally	4155	2007	56.9	
Georgia	73	Surface water produced internally	4155	2012	56.9	
Georgia	73	Surface water produced internally	4155	2014	56.9	
Georgia	73	Groundwater produced internally	4154	1992	17.23	
Georgia	73	Groundwater produced internally	4154	1997	17.23	
Georgia	73	Groundwater produced internally	4154	2002	17.23	
Georgia	73	Groundwater produced internally	4154	2007	17.23	
Georgia	73	Groundwater produced internally	4154	2012	17.23	
Georgia	73	Groundwater produced internally	4154	2014	17.23	
Germany	79	Surface water produced internally	4155	1992	106.3	
Germany	79	Surface water produced internally	4155	1997	106.3	
Germany	79	Surface water produced internally	4155	2002	106.3	
Germany	79	Surface water produced internally	4155	2007	106.3	
Germany	79	Surface water produced internally	4155	2012	106.3	
Germany	79	Surface water produced internally	4155	2014	106.3	
Germany	79	Groundwater produced internally	4154	1992	45.7	
Germany	79	Groundwater produced internally	4154	1997	45.7	
Germany	79	Groundwater produced internally	4154	2002	45.7	
Germany	79	Groundwater produced internally	4154	2007	45.7	
Germany	79	Groundwater produced internally	4154	2012	45.7	
Germany	79	Groundwater produced internally	4154	2014	45.7	
Ghana	81	Surface water produced internally	4155	1992	29	
Ghana	81	Surface water produced internally	4155	1997	29	
Ghana	81	Surface water produced internally	4155	2002	29	
Ghana	81	Surface water produced internally	4155	2007	29	
Ghana	81	Surface water produced internally	4155	2012	29	
Ghana	81	Surface water produced internally	4155	2014	29	
Ghana	81	Groundwater produced internally	4154	1992	26.3	
Ghana	81	Groundwater produced internally	4154	1997	26.3	
Ghana	81	Groundwater produced internally	4154	2002	26.3	
Ghana	81	Groundwater produced internally	4154	2007	26.3	
Ghana	81	Groundwater produced internally	4154	2012	26.3	
Ghana	81	Groundwater produced internally	4154	2014	26.3	
Greece	84	Surface water produced internally	4155	1992	55.5	
Greece	84	Surface water produced internally	4155	1997	55.5	
Greece	84	Surface water produced internally	4155	2002	55.5	
Greece	84	Surface water produced internally	4155	2007	55.5	
Greece	84	Surface water produced internally	4155	2012	55.5	
Greece	84	Surface water produced internally	4155	2014	55.5	
Greece	84	Groundwater produced internally	4154	1992	10.3	
Greece	84	Groundwater produced internally	4154	1997	10.3	
Greece	84	Groundwater produced internally	4154	2002	10.3	
Greece	84	Groundwater produced internally	4154	2007	10.3	
Greece	84	Groundwater produced internally	4154	2012	10.3	
Greece	84	Groundwater produced internally	4154	2014	10.3	
Guatemala	89	Surface water produced internally	4155	1992	100.7	
Guatemala	89	Surface water produced internally	4155	1997	100.7	
Guatemala	89	Surface water produced internally	4155	2002	100.7	
Guatemala	89	Surface water produced internally	4155	2007	100.7	
Guatemala	89	Surface water produced internally	4155	2012	100.7	
Guatemala	89	Surface water produced internally	4155	2014	100.7	
Guatemala	89	Groundwater produced internally	4154	1992	33.7	
Guatemala	89	Groundwater produced internally	4154	1997	33.7	
Guatemala	89	Groundwater produced internally	4154	2002	33.7	
Guatemala	89	Groundwater produced internally	4154	2007	33.7	
Guatemala	89	Groundwater produced internally	4154	2012	33.7	
Guatemala	89	Groundwater produced internally	4154	2014	33.7	
Guinea	90	Surface water produced internally	4155	1992	226	
Guinea	90	Surface water produced internally	4155	1997	226	
Guinea	90	Surface water produced internally	4155	2002	226	
Guinea	90	Surface water produced internally	4155	2007	226	
Guinea	90	Surface water produced internally	4155	2012	226	
Guinea	90	Surface water produced internally	4155	2014	226	
Guinea	90	Groundwater produced internally	4154	1992	38	
Guinea	90	Groundwater produced internally	4154	1997	38	
Guinea	90	Groundwater produced internally	4154	2002	38	
Guinea	90	Groundwater produced internally	4154	2007	38	
Guinea	90	Groundwater produced internally	4154	2012	38	
Guinea	90	Groundwater produced internally	4154	2014	38	
Guinea-Bissau	175	Surface water produced internally	4155	1992	12	
Guinea-Bissau	175	Surface water produced internally	4155	1997	12	
Guinea-Bissau	175	Surface water produced internally	4155	2002	12	
Guinea-Bissau	175	Surface water produced internally	4155	2007	12	
Guinea-Bissau	175	Surface water produced internally	4155	2012	12	
Guinea-Bissau	175	Surface water produced internally	4155	2014	12	
Guinea-Bissau	175	Groundwater produced internally	4154	1992	14	
Guinea-Bissau	175	Groundwater produced internally	4154	1997	14	
Guinea-Bissau	175	Groundwater produced internally	4154	2002	14	
Guinea-Bissau	175	Groundwater produced internally	4154	2007	14	
Guinea-Bissau	175	Groundwater produced internally	4154	2012	14	
Guinea-Bissau	175	Groundwater produced internally	4154	2014	14	
Guyana	91	Surface water produced internally	4155	1992	241	
Guyana	91	Surface water produced internally	4155	1997	241	
Guyana	91	Surface water produced internally	4155	2002	241	
Guyana	91	Surface water produced internally	4155	2007	241	
Guyana	91	Surface water produced internally	4155	2012	241	
Guyana	91	Surface water produced internally	4155	2014	241	
Guyana	91	Groundwater produced internally	4154	1992	103	
Guyana	91	Groundwater produced internally	4154	1997	103	
Guyana	91	Groundwater produced internally	4154	2002	103	
Guyana	91	Groundwater produced internally	4154	2007	103	
Guyana	91	Groundwater produced internally	4154	2012	103	
Guyana	91	Groundwater produced internally	4154	2014	103	
Haiti	93	Surface water produced internally	4155	1992	10.85	
Haiti	93	Surface water produced internally	4155	1997	10.85	
Haiti	93	Surface water produced internally	4155	2002	10.85	
Haiti	93	Surface water produced internally	4155	2007	10.85	
Haiti	93	Surface water produced internally	4155	2012	10.85	
Haiti	93	Surface water produced internally	4155	2014	10.85	
Haiti	93	Groundwater produced internally	4154	1992	2.157	
Haiti	93	Groundwater produced internally	4154	1997	2.157	
Haiti	93	Groundwater produced internally	4154	2002	2.157	
Haiti	93	Groundwater produced internally	4154	2007	2.157	
Haiti	93	Groundwater produced internally	4154	2012	2.157	
Haiti	93	Groundwater produced internally	4154	2014	2.157	
Honduras	95	Surface water produced internally	4155	1992	81.57	
Honduras	95	Surface water produced internally	4155	1997	81.57	
Honduras	95	Surface water produced internally	4155	2002	81.57	
Honduras	95	Surface water produced internally	4155	2007	81.57	
Honduras	95	Surface water produced internally	4155	2012	81.57	
Honduras	95	Surface water produced internally	4155	2014	81.57	
Honduras	95	Groundwater produced internally	4154	1992	39	
Honduras	95	Groundwater produced internally	4154	1997	39	
Honduras	95	Groundwater produced internally	4154	2002	39	
Honduras	95	Groundwater produced internally	4154	2007	39	
Honduras	95	Groundwater produced internally	4154	2012	39	
Honduras	95	Groundwater produced internally	4154	2014	39	
Hungary	97	Surface water produced internally	4155	1992	6	
Hungary	97	Surface water produced internally	4155	1997	6	
Hungary	97	Surface water produced internally	4155	2002	6	
Hungary	97	Surface water produced internally	4155	2007	6	
Hungary	97	Surface water produced internally	4155	2012	6	
Hungary	97	Surface water produced internally	4155	2014	6	
Hungary	97	Groundwater produced internally	4154	1992	6	
Hungary	97	Groundwater produced internally	4154	1997	6	
Hungary	97	Groundwater produced internally	4154	2002	6	
Hungary	97	Groundwater produced internally	4154	2007	6	
Hungary	97	Groundwater produced internally	4154	2012	6	
Hungary	97	Groundwater produced internally	4154	2014	6	
Iceland	99	Surface water produced internally	4155	1992	166	
Iceland	99	Surface water produced internally	4155	1997	166	
Iceland	99	Surface water produced internally	4155	2002	166	
Iceland	99	Surface water produced internally	4155	2007	166	
Iceland	99	Surface water produced internally	4155	2012	166	
Iceland	99	Surface water produced internally	4155	2014	166	
Iceland	99	Groundwater produced internally	4154	1992	24	
Iceland	99	Groundwater produced internally	4154	1997	24	
Iceland	99	Groundwater produced internally	4154	2002	24	
Iceland	99	Groundwater produced internally	4154	2007	24	
Iceland	99	Groundwater produced internally	4154	2012	24	
Iceland	99	Groundwater produced internally	4154	2014	24	
India	100	Surface water produced internally	4155	1992	1404	I
India	100	Surface water produced internally	4155	1997	1404	I
India	100	Surface water produced internally	4155	2002	1404	I
India	100	Surface water produced internally	4155	2007	1404	I
India	100	Surface water produced internally	4155	2012	1404	I
India	100	Surface water produced internally	4155	2014	1404	I
India	100	Groundwater produced internally	4154	1992	432	
India	100	Groundwater produced internally	4154	1997	432	
India	100	Groundwater produced internally	4154	2002	432	
India	100	Groundwater produced internally	4154	2007	432	
India	100	Groundwater produced internally	4154	2012	432	
India	100	Groundwater produced internally	4154	2014	432	
Indonesia	101	Surface water produced internally	4155	1992	1973	
Indonesia	101	Surface water produced internally	4155	1997	1973	
Indonesia	101	Surface water produced internally	4155	2002	1973	
Indonesia	101	Surface water produced internally	4155	2007	1973	
Indonesia	101	Surface water produced internally	4155	2012	1973	
Indonesia	101	Surface water produced internally	4155	2014	1973	
Indonesia	101	Groundwater produced internally	4154	1992	457.4	
Indonesia	101	Groundwater produced internally	4154	1997	457.4	
Indonesia	101	Groundwater produced internally	4154	2002	457.4	
Indonesia	101	Groundwater produced internally	4154	2007	457.4	
Indonesia	101	Groundwater produced internally	4154	2012	457.4	
Indonesia	101	Groundwater produced internally	4154	2014	457.4	
Iran (Islamic Republic of)	102	Surface water produced internally	4155	1992	97.3	
Iran (Islamic Republic of)	102	Surface water produced internally	4155	1997	97.3	
Iran (Islamic Republic of)	102	Surface water produced internally	4155	2002	97.3	
Iran (Islamic Republic of)	102	Surface water produced internally	4155	2007	97.3	
Iran (Islamic Republic of)	102	Surface water produced internally	4155	2012	97.3	
Iran (Islamic Republic of)	102	Surface water produced internally	4155	2014	97.3	
Iran (Islamic Republic of)	102	Groundwater produced internally	4154	1992	49.3	
Iran (Islamic Republic of)	102	Groundwater produced internally	4154	1997	49.3	
Iran (Islamic Republic of)	102	Groundwater produced internally	4154	2002	49.3	
Iran (Islamic Republic of)	102	Groundwater produced internally	4154	2007	49.3	
Iran (Islamic Republic of)	102	Groundwater produced internally	4154	2012	49.3	
Iran (Islamic Republic of)	102	Groundwater produced internally	4154	2014	49.3	
Iraq	103	Surface water produced internally	4155	1992	34	
Iraq	103	Surface water produced internally	4155	1997	34	
Iraq	103	Surface water produced internally	4155	2002	34	
Iraq	103	Surface water produced internally	4155	2007	34	
Iraq	103	Surface water produced internally	4155	2012	34	
Iraq	103	Surface water produced internally	4155	2014	34	
Iraq	103	Groundwater produced internally	4154	1992	3.2	
Iraq	103	Groundwater produced internally	4154	1997	3.2	
Iraq	103	Groundwater produced internally	4154	2002	3.2	
Iraq	103	Groundwater produced internally	4154	2007	3.2	
Iraq	103	Groundwater produced internally	4154	2012	3.2	
Iraq	103	Groundwater produced internally	4154	2014	3.2	
Ireland	104	Surface water produced internally	4155	1992	48.2	
Ireland	104	Surface water produced internally	4155	1997	48.2	
Ireland	104	Surface water produced internally	4155	2002	48.2	
Ireland	104	Surface water produced internally	4155	2007	48.2	
Ireland	104	Surface water produced internally	4155	2012	48.2	
Ireland	104	Surface water produced internally	4155	2014	48.2	
Ireland	104	Groundwater produced internally	4154	1992	10.8	
Ireland	104	Groundwater produced internally	4154	1997	10.8	
Ireland	104	Groundwater produced internally	4154	2002	10.8	
Ireland	104	Groundwater produced internally	4154	2007	10.8	
Ireland	104	Groundwater produced internally	4154	2012	10.8	
Ireland	104	Groundwater produced internally	4154	2014	10.8	
Israel	105	Surface water produced internally	4155	1992	0.25	
Israel	105	Surface water produced internally	4155	1997	0.25	
Israel	105	Surface water produced internally	4155	2002	0.25	
Israel	105	Surface water produced internally	4155	2007	0.25	
Israel	105	Surface water produced internally	4155	2012	0.25	
Israel	105	Surface water produced internally	4155	2014	0.25	
Israel	105	Groundwater produced internally	4154	1992	0.5	
Israel	105	Groundwater produced internally	4154	1997	0.5	
Israel	105	Groundwater produced internally	4154	2002	0.5	
Israel	105	Groundwater produced internally	4154	2007	0.5	
Israel	105	Groundwater produced internally	4154	2012	0.5	
Israel	105	Groundwater produced internally	4154	2014	0.5	
Italy	106	Surface water produced internally	4155	1992	170.5	
Italy	106	Surface water produced internally	4155	1997	170.5	
Italy	106	Surface water produced internally	4155	2002	170.5	
Italy	106	Surface water produced internally	4155	2007	170.5	
Italy	106	Surface water produced internally	4155	2012	170.5	
Italy	106	Surface water produced internally	4155	2014	170.5	
Italy	106	Groundwater produced internally	4154	1992	43	
Italy	106	Groundwater produced internally	4154	1997	43	
Italy	106	Groundwater produced internally	4154	2002	43	
Italy	106	Groundwater produced internally	4154	2007	43	
Italy	106	Groundwater produced internally	4154	2012	43	
Italy	106	Groundwater produced internally	4154	2014	43	
Jamaica	109	Surface water produced internally	4155	1992	9.111	
Jamaica	109	Surface water produced internally	4155	1997	9.111	
Jamaica	109	Surface water produced internally	4155	2002	9.111	
Jamaica	109	Surface water produced internally	4155	2007	9.111	
Jamaica	109	Surface water produced internally	4155	2012	9.111	
Jamaica	109	Surface water produced internally	4155	2014	9.111	
Jamaica	109	Groundwater produced internally	4154	1992	5.472	
Jamaica	109	Groundwater produced internally	4154	1997	5.472	
Jamaica	109	Groundwater produced internally	4154	2002	5.472	
Jamaica	109	Groundwater produced internally	4154	2007	5.472	
Jamaica	109	Groundwater produced internally	4154	2012	5.472	
Jamaica	109	Groundwater produced internally	4154	2014	5.472	
Japan	110	Surface water produced internally	4155	1992	420	
Japan	110	Surface water produced internally	4155	1997	420	
Japan	110	Surface water produced internally	4155	2002	420	
Japan	110	Surface water produced internally	4155	2007	420	
Japan	110	Surface water produced internally	4155	2012	420	
Japan	110	Surface water produced internally	4155	2014	420	
Japan	110	Groundwater produced internally	4154	1992	27	
Japan	110	Groundwater produced internally	4154	1997	27	
Japan	110	Groundwater produced internally	4154	2002	27	
Japan	110	Groundwater produced internally	4154	2007	27	
Japan	110	Groundwater produced internally	4154	2012	27	
Japan	110	Groundwater produced internally	4154	2014	27	
Jordan	112	Surface water produced internally	4155	1992	0.485	
Jordan	112	Surface water produced internally	4155	1997	0.485	
Jordan	112	Surface water produced internally	4155	2002	0.485	
Jordan	112	Surface water produced internally	4155	2007	0.485	
Jordan	112	Surface water produced internally	4155	2012	0.485	
Jordan	112	Surface water produced internally	4155	2014	0.485	
Jordan	112	Groundwater produced internally	4154	1992	0.45	
Jordan	112	Groundwater produced internally	4154	1997	0.45	
Jordan	112	Groundwater produced internally	4154	2002	0.45	
Jordan	112	Groundwater produced internally	4154	2007	0.45	
Jordan	112	Groundwater produced internally	4154	2012	0.45	
Jordan	112	Groundwater produced internally	4154	2014	0.45	
Kazakhstan	108	Surface water produced internally	4155	1992	56.5	K
Kazakhstan	108	Surface water produced internally	4155	1997	56.5	K
Kazakhstan	108	Surface water produced internally	4155	2002	56.5	K
Kazakhstan	108	Surface water produced internally	4155	2007	56.5	K
Kazakhstan	108	Surface water produced internally	4155	2012	56.5	K
Kazakhstan	108	Surface water produced internally	4155	2014	56.5	K
Kazakhstan	108	Groundwater produced internally	4154	1992	33.85	K
Kazakhstan	108	Groundwater produced internally	4154	1997	33.85	K
Kazakhstan	108	Groundwater produced internally	4154	2002	33.85	K
Kazakhstan	108	Groundwater produced internally	4154	2007	33.85	K
Kazakhstan	108	Groundwater produced internally	4154	2012	33.85	K
Kazakhstan	108	Groundwater produced internally	4154	2014	33.85	K
Kenya	114	Surface water produced internally	4155	1992	20.2	
Kenya	114	Surface water produced internally	4155	1997	20.2	
Kenya	114	Surface water produced internally	4155	2002	20.2	
Kenya	114	Surface water produced internally	4155	2007	20.2	
Kenya	114	Surface water produced internally	4155	2012	20.2	
Kenya	114	Surface water produced internally	4155	2014	20.2	
Kenya	114	Groundwater produced internally	4154	1992	3.5	
Kenya	114	Groundwater produced internally	4154	1997	3.5	
Kenya	114	Groundwater produced internally	4154	2002	3.5	
Kenya	114	Groundwater produced internally	4154	2007	3.5	
Kenya	114	Groundwater produced internally	4154	2012	3.5	
Kenya	114	Groundwater produced internally	4154	2014	3.5	
Kuwait	118	Surface water produced internally	4155	1992	0	
Kuwait	118	Surface water produced internally	4155	1997	0	
Kuwait	118	Surface water produced internally	4155	2002	0	
Kuwait	118	Surface water produced internally	4155	2007	0	
Kuwait	118	Surface water produced internally	4155	2012	0	
Kuwait	118	Surface water produced internally	4155	2014	0	
Kuwait	118	Groundwater produced internally	4154	1992	0	
Kuwait	118	Groundwater produced internally	4154	1997	0	
Kuwait	118	Groundwater produced internally	4154	2002	0	
Kuwait	118	Groundwater produced internally	4154	2007	0	
Kuwait	118	Groundwater produced internally	4154	2012	0	
Kuwait	118	Groundwater produced internally	4154	2014	0	
Kyrgyzstan	113	Surface water produced internally	4155	1992	46.46	
Kyrgyzstan	113	Surface water produced internally	4155	1997	46.46	
Kyrgyzstan	113	Surface water produced internally	4155	2002	46.46	
Kyrgyzstan	113	Surface water produced internally	4155	2007	46.46	
Kyrgyzstan	113	Surface water produced internally	4155	2012	46.46	
